--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
109 Koffing    : SKY UPPERCUT at level 1, POISON STING at level 1, BLAST BURN at level 1, PAY DAY at level 1, HEADBUTT at level 9, ROLLOUT at level 17, MIRROR COAT at level 21, MORNING SUN at level 25, PURSUIT at level 33, SUPERSONIC at level 41, SOFTBOILED at level 45, BLIZZARD at level 49
110 Weezing    : AERIAL ACE at level 1, CURSE at level 1, COSMIC POWER at level 1, BONE CLUB at level 1, WITHDRAW at level 9, CRABHAMMER at level 17, ICICLE SPEAR at level 21, REFLECT at level 25, DYNAMICPUNCH at level 33, DESTINY BOND at level 44, MIRROR COAT at level 51, ROLLOUT at level 58
111 Rhyhorn    : HYPNOSIS at level 1, RAZOR LEAF at level 1, SPIKE CANNON at level 1, DRAGONBREATH at level 1, GRUDGE at level 10, SPARK at level 15, REVERSAL at level 24, INGRAIN at level 29, DOUBLE KICK at level 38, DRILL PECK at level 43, FURY SWIPES at level 52, DEFENSE CURL at level 57
112 Rhydon     : MAGIC COAT at level 1, GRUDGE at level 1, MORNING SUN at level 1, GIGA DRAIN at level 1, LEER at level 10, MIST at level 15, IRON TAIL at level 24, DEFENSE CURL at level 29, SUBMISSION at level 38, ICE BALL at level 46, RAZOR LEAF at level 58, PSYBEAM at level 66
113 Chansey    : NIGHT SHADE at level 1, BONE CLUB at level 1, MEGA PUNCH at level 1, DIG at level 1, SKY UPPERCUT at level 5, SHADOW BALL at level 9, SCRATCH at level 13, CLAMP at level 17, SING at level 23, MILK DRINK at level 29, OVERHEAT at level 35, SYNTHESIS at level 41, SWEET SCENT at level 49, METRONOME at level 57
114 Tangela    : RAZOR LEAF at level 1, HEADBUTT at level 1, POUND at level 1, SHADOW BALL at level 1, ACID ARMOR at level 4, RECOVER at level 10, DRAGONBREATH at level 13, HIDDEN POWER at level 19, REFLECT at level 22, RAPID SPIN at level 28, DOUBLE-EDGE at level 31, POWDER SNOW at level 37, WITHDRAW at level 40, PECK at level 46
115 Kangaskhan : FISSURE at level 1, BOUNCE at level 1, GIGA DRAIN at level 1, RAZOR WIND at level 1, JUMP KICK at level 7, SNATCH at level 13, SWIFT at level 19, HORN DRILL at level 25, DOUBLE-EDGE at level 31, CONSTRICT at level 37, SPIDER WEB at level 43, SLASH at level 49
116 Horsea     : ROLLOUT at level 1, EARTHQUAKE at level 1, SNORE at level 1, POISON FANG at level 1, SWEET SCENT at level 8, SYNTHESIS at level 15, WITHDRAW at level 22, BONE CLUB at level 29, ANCIENTPOWER at level 36, MACH PUNCH at level 43, EGG BOMB at level 50
117 Seadra     : DOUBLE KICK at level 1, MAGICAL LEAF at level 1, POISON GAS at level 1, THUNDERSHOCK at level 1, CURSE at level 8, BULLET SEED at level 15, FURY CUTTER at level 22, FOCUS PUNCH at level 29, WHIRLWIND at level 40, SOLARBEAM at level 51, SUBSTITUTE at level 62
118 Goldeen    : OUTRAGE at level 1, HOWL at level 1, MEMENTO at level 1, DRILL PECK at level 1, FAKE TEARS at level 10, REVENGE at level 15, MOONLIGHT at level 24, BLIZZARD at level 29, DESTINY BOND at level 38, PIN MISSILE at level 43, DETECT at level 52
119 Seaking    : ROAR at level 1, SLEEP POWDER at level 1, TACKLE at level 1, COVET at level 1, MAGIC COAT at level 10, DIG at level 15, BONEMERANG at level 24, SHADOW BALL at level 29, SILVER WIND at level 41, HI JUMP KICK at level 49, DIZZY PUNCH at level 61
120 Staryu     : SPIDER WEB at level 1, WHIRLPOOL at level 1, PSYCHO BOOST at level 1, THUNDERPUNCH at level 1, WATER SPOUT at level 6, GLARE at level 10, SPITE at level 15, SWIFT at level 19, CURSE at level 24, FLAMETHROWER at level 28, TWINEEDLE at level 33, LICK at level 37, BOUNCE at level 42, WITHDRAW at level 46
121 Starmie    : BONE CLUB at level 1, PROTECT at level 1, BIND at level 1, ROCK THROW at level 1, FIRE PUNCH at level 33
122 Mr. Mime   : CHARGE at level 1, FAKE OUT at level 1, AIR CUTTER at level 1, BRICK BREAK at level 1, SKY ATTACK at level 5, MEAN LOOK at level 9, SUPERPOWER at level 13, CRUNCH at level 17, EARTHQUAKE at level 21, RECOVER at level 21, HI JUMP KICK at level 25, SHOCK WAVE at level 29, COTTON SPORE at level 33, WEATHER BALL at level 37, SIGNAL BEAM at level 41, ICE BEAM at level 45, DEFENSE CURL at level 49, MUDDY WATER at level 53
123 Scyther    : BITE at level 1, DRAGONBREATH at level 1, MEMENTO at level 1, PURSUIT at level 1, SWAGGER at level 6, MEAN LOOK at level 11, BONEMERANG at level 16, PERISH SONG at level 21, DOUBLE TEAM at level 26, WILL-O-WISP at level 31, HYPER BEAM at level 36, BIDE at level 41, SWIFT at level 46
124 Jynx       : SNATCH at level 1, SWALLOW at level 1, SAFEGUARD at level 1, BONE CLUB at level 1, DRAGONBREATH at level 9, ICE BEAM at level 13, VOLT TACKLE at level 21, WHIRLWIND at level 25, ROCK THROW at level 35, SNORE at level 41, BATON PASS at level 51, TRI ATTACK at level 57, MIST BALL at level 67
125 Electabuzz : LOVELY KISS at level 1, TELEPORT at level 1, PERISH SONG at level 1, HYDRO CANNON at level 1, EGG BOMB at level 9, SKY UPPERCUT at level 17, SUPERSONIC at level 25, CRUSH CLAW at level 36, MEMENTO at level 47, SCREECH at level 58
126 Magmar     : HEAL BELL at level 1, PSYCHIC at level 1, FRUSTRATION at level 1, VICEGRIP at level 1, DISABLE at level 7, MUD SHOT at level 13, CONFUSION at level 19, FEATHERDANCE at level 25, THUNDERBOLT at level 33, DESTINY BOND at level 41, PRESENT at level 49, HEADBUTT at level 57
127 Pinsir     : ACID at level 1, SLUDGE BOMB at level 1, PURSUIT at level 1, TRI ATTACK at level 1, BEAT UP at level 7, SOLARBEAM at level 13, LOCK-ON at level 19, STEEL WING at level 25, REFRESH at level 31, HI JUMP KICK at level 37, FURY ATTACK at level 43, SANDSTORM at level 49
128 Tauros     : SUPERSONIC at level 1, SLUDGE at level 1, RECOVER at level 1, PSYBEAM at level 1, DESTINY BOND at level 4, DRAGONBREATH at level 8, BARRAGE at level 13, ROCK TOMB at level 19, TAUNT at level 26, SPITE at level 34, FUTURE SIGHT at level 43, LICK at level 53
129 Magikarp   : DRILL PECK at level 1, ICE BALL at level 1, SLASH at level 1, THUNDER at level 1, LIGHT SCREEN at level 15, DOUBLE TEAM at level 30
130 Gyarados   : NIGHT SHADE at level 1, SPIT UP at level 1, LUSTER PURGE at level 1, KARATE CHOP at level 1, SHADOW BALL at level 20, SMOG at level 25, THUNDERSHOCK at level 30, FOCUS ENERGY at level 35, MEAN LOOK at level 40, SNATCH at level 45, SLACK OFF at level 50, EGG BOMB at level 55
131 Lapras     : FLAIL at level 1, HYPER BEAM at level 1, FUTURE SIGHT at level 1, BLAST BURN at level 1, CAMOUFLAGE at level 7, EGG BOMB at level 13, SPIKE CANNON at level 19, SMOG at level 25, RECOVER at level 31, FAINT ATTACK at level 37, GROWL at level 43, CONVERSION at level 49, STUN SPORE at level 55
132 Ditto      : KINESIS at level 1, DOOM DESIRE at level 1, CROSS CHOP at level 1, DRILL PECK at level 1
133 Eevee      : ERUPTION at level 1, METAL CLAW at level 1, DRAGON CLAW at level 1, DOUBLE-EDGE at level 1, OCTAZOOKA at level 8, HEAL BELL at level 16, MORNING SUN at level 23, TAIL GLOW at level 30, SUBSTITUTE at level 36, HEADBUTT at level 42
134 Vaporeon   : INGRAIN at level 1, AMNESIA at level 1, DIZZY PUNCH at level 1, IRON TAIL at level 1, HORN DRILL at level 8, WATER PULSE at level 16, HYPER BEAM at level 23, BRICK BREAK at level 30, ROCK SLIDE at level 36, POISONPOWDER at level 42, ICE BALL at level 47, MIST at level 52
135 Jolteon    : BIDE at level 1, LEAF BLADE at level 1, CONFUSION at level 1, DYNAMICPUNCH at level 1, MEMENTO at level 8, SUPER FANG at level 16, BRICK BREAK at level 23, THUNDERSHOCK at level 30, TRIPLE KICK at level 36, LOVELY KISS at level 42, MINIMIZE at level 47, SMELLINGSALT at level 52
136 Flareon    : NEEDLE ARM at level 1, STUN SPORE at level 1, SUPERPOWER at level 1, UPROAR at level 1, FIRE BLAST at level 8, TWISTER at level 16, SUNNY DAY at level 23, REVERSAL at level 30, BIND at level 36, MUD SHOT at level 42, PAY DAY at level 47, TRI ATTACK at level 52
137 Porygon    : SWAGGER at level 1, THUNDER WAVE at level 1, ENDURE at level 1, FIRE SPIN at level 1, SNORE at level 9, HYPER FANG at level 12, SLUDGE at level 20, PSYCHIC at level 24, TAKE DOWN at level 32, SWEET SCENT at level 36, BLAST BURN at level 44, ROAR at level 48
138 Omanyte    : QUICK ATTACK at level 1, FLAMETHROWER at level 1, GROWTH at level 1, ROCK SLIDE at level 1, FOCUS ENERGY at level 13, MAGNITUDE at level 19, SECRET POWER at level 25, THUNDER WAVE at level 31, CHARGE at level 37, CURSE at level 43, WILL-O-WISP at level 49, GUILLOTINE at level 55
139 Omastar    : MILK DRINK at level 1, FAKE OUT at level 1, FOLLOW ME at level 1, LEECH LIFE at level 1, TACKLE at level 13, ROAR at level 19, METEOR MASH at level 25, BLOCK at level 31, MUD SHOT at level 37, QUICK ATTACK at level 40, ENDEAVOR at level 46, SMELLINGSALT at level 55, THUNDERSHOCK at level 65
140 Kabuto     : BARRAGE at level 1, TORMENT at level 1, FIRE BLAST at level 1, MEGAHORN at level 1, THRASH at level 13, DYNAMICPUNCH at level 19, FLAMETHROWER at level 25, MIRROR MOVE at level 31, BIND at level 37, EXPLOSION at level 43, PETAL DANCE at level 49, POWDER SNOW at level 55
141 Kabutops   : SEISMIC TOSS at level 1, MAGNITUDE at level 1, MIST at level 1, METEOR MASH at level 1, LOVELY KISS at level 13, MEGA KICK at level 19, SLASH at level 25, SKY UPPERCUT at level 31, SHADOW PUNCH at level 37, PSYCHIC at level 40, MUD-SLAP at level 46, SPIKE CANNON at level 55, SMOG at level 65
142 Aerodactyl : RECOVER at level 1, SUBSTITUTE at level 1, WATER GUN at level 1, FURY CUTTER at level 1, STOMP at level 8, VITAL THROW at level 15, TRI ATTACK at level 22, SPLASH at level 29, EXTRASENSORY at level 36, FISSURE at level 43, ZAP CANNON at level 50
143 Snorlax    : METAL CLAW at level 1, SPIKES at level 1, SLUDGE BOMB at level 1, REVENGE at level 1, ASSIST at level 6, TAUNT at level 10, FLATTER at level 15, MIMIC at level 19, PURSUIT at level 24, CHARM at level 28, CROSS CHOP at level 28, FUTURE SIGHT at level 33, RAZOR LEAF at level 37, STOMP at level 42, CLAMP at level 46, FIRE BLAST at level 51
144 Articuno   : STOCKPILE at level 1, COVET at level 1, TICKLE at level 1, LEAF BLADE at level 1, LOVELY KISS at level 13, SMOKESCREEN at level 25, FLAME WHEEL at level 37, COTTON SPORE at level 49, ROAR at level 61, DRAGON CLAW at level 73, EXTREMESPEED at level 85
145 Zapdos     : SONICBOOM at level 1, BODY SLAM at level 1, TRI ATTACK at level 1, TWISTER at level 1, FOCUS PUNCH at level 13, MEGAHORN at level 25, CHARM at level 37, HYPER VOICE at level 49, DOOM DESIRE at level 61, OVERHEAT at level 73, CRUSH CLAW at level 85
146 Moltres    : REST at level 1, MIRROR MOVE at level 1, EARTHQUAKE at level 1, RAPID SPIN at level 1, HYPER BEAM at level 13, WISH at level 25, SKY ATTACK at level 37, SMOG at level 49, PSYCHO BOOST at level 61, ROAR at level 73, HEADBUTT at level 85
147 Dratini    : TEETER DANCE at level 1, ASTONISH at level 1, ANCIENTPOWER at level 1, HYPER VOICE at level 1, HYPNOSIS at level 8, SHARPEN at level 15, POISON GAS at level 22, SPORE at level 29, CROSS CHOP at level 36, FOCUS PUNCH at level 43, SCRATCH at level 50, LOCK-ON at level 57
148 Dragonair  : PECK at level 1, ROLE PLAY at level 1, RECOVER at level 1, WATER SPOUT at level 1, FOCUS PUNCH at level 8, COVET at level 15, VOLT TACKLE at level 22, ICICLE SPEAR at level 29, REFLECT at level 38, MEGA PUNCH at level 47, WISH at level 56, IMPRISON at level 65
149 Dragonite  : COSMIC POWER at level 1, RAGE at level 1, SLASH at level 1, THUNDERPUNCH at level 1, SHOCK WAVE at level 8, CURSE at level 15, YAWN at level 22, POISON FANG at level 29, WHIRLPOOL at level 38, HEAT WAVE at level 47, WATER SPORT at level 55, FAINT ATTACK at level 61, BODY SLAM at level 75
150 Mewtwo     : BODY SLAM at level 1, SLEEP TALK at level 1, TAIL WHIP at level 1, SIGNAL BEAM at level 1, CHARGE at level 11, FOCUS ENERGY at level 22, MILK DRINK at level 33, MUD SPORT at level 44, DRAGON DANCE at level 55, TRICK at level 66, HELPING HAND at level 77, SONICBOOM at level 88, WING ATTACK at level 99
151 Mew        : TICKLE at level 1, ENDEAVOR at level 1, ICE BALL at level 1, TAKE DOWN at level 1, FURY ATTACK at level 10, GLARE at level 20, COTTON SPORE at level 30, FACADE at level 40, SLASH at level 50
152 Chikorita  : FUTURE SIGHT at level 1, DRAGON DANCE at level 1, BLAST BURN at level 1, LEAF BLADE at level 1, DETECT at level 8, BUBBLEBEAM at level 12, EXTREMESPEED at level 15, MEGA DRAIN at level 22, PSYCHO BOOST at level 29, DRAGON CLAW at level 36, STOMP at level 43, TRIPLE KICK at level 50
153 Bayleef    : ACID at level 1, CROSS CHOP at level 1, SMOKESCREEN at level 1, AIR CUTTER at level 1, TELEPORT at level 8, SING at level 12, DOOM DESIRE at level 15, WING ATTACK at level 23, BLAST BURN at level 31, HYDRO CANNON at level 39, NATURE POWER at level 47, MEMENTO at level 55
154 Meganium   : THUNDERSHOCK at level 1, ROCK THROW at level 1, LEAF BLADE at level 1, FIRE PUNCH at level 1, CONFUSION at level 8, NEEDLE ARM at level 12, ENDEAVOR at level 15, OVERHEAT at level 23, SWEET SCENT at level 31, SWEET KISS at level 41, FEATHERDANCE at level 51, ODOR SLEUTH at level 61
155 Cyndaquil  : SPIT UP at level 1, RAZOR LEAF at level 1, CONFUSION at level 1, DYNAMICPUNCH at level 1, SLASH at level 6, MUD SHOT at level 12, BARRIER at level 19, METEOR MASH at level 27, BITE at level 36, MEGAHORN at level 46
156 Quilava    : WITHDRAW at level 1, SPIKE CANNON at level 1, MEGA DRAIN at level 1, CRABHAMMER at level 1, VITAL THROW at level 6, CROSS CHOP at level 12, SOLARBEAM at level 21, FUTURE SIGHT at level 31, WATER SPOUT at level 42, SPORE at level 54
157 Typhlosion : ASTONISH at level 1, GRASSWHISTLE at level 1, LOVELY KISS at level 1, WING ATTACK at level 1, SACRED FIRE at level 6, FURY CUTTER at level 12, BATON PASS at level 21, WATER SPORT at level 31, WEATHER BALL at level 45, TACKLE at level 60
158 Totodile   : BONE CLUB at level 1, MUD-SLAP at level 1, MIRROR COAT at level 1, ANCIENTPOWER at level 1, SLEEP POWDER at level 7, BUBBLEBEAM at level 13, SMELLINGSALT at level 20, DREAM EATER at level 27, HEAT WAVE at level 35, SPARK at level 43, CRUSH CLAW at level 52
159 Croconaw   : OVERHEAT at level 1, VINE WHIP at level 1, BLOCK at level 1, DIG at level 1, NATURE POWER at level 7, BLAST BURN at level 13, CALM MIND at level 21, SPARK at level 28, RECOVER at level 37, FIRE PUNCH at level 45, EXTRASENSORY at level 55
160 Feraligatr : JUMP KICK at level 1, HORN DRILL at level 1, THUNDERSHOCK at level 1, THRASH at level 1, TOXIC at level 7, ROLLING KICK at level 13, INGRAIN at level 21, POISONPOWDER at level 28, DOUBLE KICK at level 38, EXTRASENSORY at level 47, PSYCHO BOOST at level 58
161 Sentret    : BIND at level 1, BELLY DRUM at level 1, ICE BALL at level 1, HYPER VOICE at level 1, SNORE at level 4, SHEER COLD at level 7, REFRESH at level 12, SKULL BASH at level 17, MACH PUNCH at level 24, SHADOW BALL at level 31, MEDITATE at level 40, BULK UP at level 49
162 Furret     : SHOCK WAVE at level 1, CRUSH CLAW at level 1, EXTREMESPEED at level 1, CROSS CHOP at level 1, THRASH at level 4, STEEL WING at level 7, PURSUIT at level 12, MUD SHOT at level 19, SUNNY DAY at level 28, KNOCK OFF at level 37, FRUSTRATION at level 48, TAKE DOWN at level 59
163 Hoothoot   : FEATHERDANCE at level 1, BLAZE KICK at level 1, HEAL BELL at level 1, FACADE at level 1, EXTREMESPEED at level 6, FLATTER at level 11, GUILLOTINE at level 16, NATURE POWER at level 22, ATTRACT at level 28, SPLASH at level 34, REFRESH at level 48
164 Noctowl    : MEGAHORN at level 1, FLAIL at level 1, SACRED FIRE at level 1, TACKLE at level 1, PSYCHIC at level 6, PSYCH UP at level 11, DYNAMICPUNCH at level 16, CRABHAMMER at level 25, SCREECH at level 33, HAZE at level 41, MUD SHOT at level 57
165 Ledyba     : MIMIC at level 1, LEER at level 1, BULK UP at level 1, ROCK SLIDE at level 1, NEEDLE ARM at level 8, RAIN DANCE at level 15, AERIAL ACE at level 22, SKETCH at level 22, SUPERPOWER at level 22, JUMP KICK at level 29, ROCK BLAST at level 36, SUPER FANG at level 43, FIRE SPIN at level 50
166 Ledian     : ODOR SLEUTH at level 1, POUND at level 1, THUNDERSHOCK at level 1, OUTRAGE at level 1, TORMENT at level 8, WATER SPOUT at level 15, TAKE DOWN at level 24, HOWL at level 24, SLAM at level 24, CONSTRICT at level 33, FLAMETHROWER at level 42, INGRAIN at level 51, WEATHER BALL at level 60
167 Spinarak   : TRIPLE KICK at level 1, MILK DRINK at level 1, PSYCHIC at level 1, QUICK ATTACK at level 1, SUBSTITUTE at level 6, COVET at level 11, SAND-ATTACK at level 17, DOUBLESLAP at level 23, NIGHTMARE at level 30, HARDEN at level 37, STUN SPORE at level 45, HORN ATTACK at level 53
168 Ariados    : VICEGRIP at level 1, FOCUS ENERGY at level 1, ROCK TOMB at level 1, OUTRAGE at level 1, MIND READER at level 6, FRUSTRATION at level 11, SUPERPOWER at level 17, PROTECT at level 25, HEAL BELL at level 34, SCREECH at level 43, SPARK at level 53, SLEEP TALK at level 63
169 Crobat     : NEEDLE ARM at level 1, TRI ATTACK at level 1, TEETER DANCE at level 1, SECRET POWER at level 1, WISH at level 6, CONVERSION at level 11, SILVER WIND at level 16, MEMENTO at level 21, ICE PUNCH at level 28, KNOCK OFF at level 35, SWEET KISS at level 42, FLAME WHEEL at level 49, CLAMP at level 56
170 Chinchou   : REVENGE at level 1, WITHDRAW at level 1, SILVER WIND at level 1, BUBBLEBEAM at level 1, SCRATCH at level 5, OUTRAGE at level 13, FISSURE at level 17, LEECH LIFE at level 25, POISONPOWDER at level 29, RAZOR LEAF at level 37, MAGNITUDE at level 41, IMPRISON at level 49
171 Lanturn    : WILL-O-WISP at level 1, TRI ATTACK at level 1, DYNAMICPUNCH at level 1, WATER SPOUT at level 1, BLAST BURN at level 5, BUBBLEBEAM at level 13, ROCK BLAST at level 17, NEEDLE ARM at level 25, CONFUSION at level 32, MEGA PUNCH at level 43, REFRESH at level 50, SYNTHESIS at level 61
172 Pichu      : GRASSWHISTLE at level 1, ICICLE SPEAR at level 1, WILL-O-WISP at level 1, SPARK at level 1, PSYCH UP at level 6, RAZOR WIND at level 8, WITHDRAW at level 11
173 Cleffa     : WATER SPOUT at level 1, FLATTER at level 1, HYDRO PUMP at level 1, SUBMISSION at level 1, DOOM DESIRE at level 4, UPROAR at level 8, SNORE at level 13
174 Igglybuff  : MIST at level 1, ICE BALL at level 1, POISON TAIL at level 1, AIR CUTTER at level 1, PETAL DANCE at level 4, TOXIC at level 9, ASSIST at level 14
175 Togepi     : KNOCK OFF at level 1, SUPERSONIC at level 1, THUNDER WAVE at level 1, WATER SPOUT at level 1, GIGA DRAIN at level 6, BONEMERANG at level 11, SKULL BASH at level 16, SYNTHESIS at level 21, DIG at level 26, BLAST BURN at level 31, IRON TAIL at level 36, SLACK OFF at level 41
176 Togetic    : ICE PUNCH at level 1, TRIPLE KICK at level 1, BULLET SEED at level 1, EXTREMESPEED at level 1, LICK at level 6, KINESIS at level 11, GIGA DRAIN at level 16, POISON STING at level 21, SWIFT at level 26, MIND READER at level 31, SWORDS DANCE at level 36, FIRE PUNCH at level 41
177 Natu       : SKY UPPERCUT at level 1, SUBSTITUTE at level 1, SAFEGUARD at level 1, MEGAHORN at level 1, STOMP at level 10, BRICK BREAK at level 20, SPLASH at level 30, FURY ATTACK at level 30, SPIDER WEB at level 40, THUNDERPUNCH at level 50
