--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
056 Mankey     : RESTRICCIÓN at level 1, PAT. S. ALTA at level 1, NIEVE POLVO at level 1, PUÑO MAREO at level 1, PATADA BAJA at level 9, ESTALLIDO at level 15, ESFUERZO at level 21, ROBO at level 27, NEBLINA at level 33, PORTAZO at level 39, COLA VENENO at level 45, MISMODESTINO at level 51
057 Primeape   : CONVERSIÓN at level 1, SÍNTESIS at level 1, ALIVIO at level 1, ATADURA at level 1, MEGAPATADA at level 9, PANTALLAHUMO at level 15, VIENTO PLATA at level 21, IMITACIÓN at level 27, MASA CÓSMICA at level 28, FOCO ENERGÍA at level 36, ANILLO ÍGNEO at level 45, FRÍO POLAR at level 54, IMPRESIONAR at level 63
058 Growlithe  : CHUPAVIDAS at level 1, MOFA at level 1, TUMBA ROCAS at level 1, BOMBA LODO at level 1, ATRACCIÓN at level 7, CLAVO CAÑÓN at level 13, HIPNOSIS at level 19, GOLPE CABEZA at level 25, ADAPTACIÓN at level 31, RESPLANDOR at level 37, SÍNTESIS at level 43, PLACAJE at level 49
059 Arcanine   : TELÉPATA at level 1, MOV. ESPEJO at level 1, V. CORTANTE at level 1, DÍA DE PAGO at level 1, PATADA GIRO at level 49
060 Poliwag    : GUILLOTINA at level 1, ESPORA at level 1, DESEO at level 1, VIENTO HIELO at level 1, AVALANCHA at level 7, MEDITACIÓN at level 13, PICOTAZO at level 19, DÍA DE PAGO at level 25, RENCOR at level 31, TELÉPATA at level 37, PUÑO SOMBRA at level 43
061 Poliwhirl  : ARRAIGO at level 1, ARAÑAZO at level 1, SUMISIÓN at level 1, DRAGOALIENTO at level 1, ARMAD. ÁCIDA at level 7, RABIA at level 13, ESCUPIR at level 19, BUCLE ARENA at level 27, PRESENTE at level 35, TORMENTO at level 43, TAMBOR at level 51
062 Poliwrath  : TAJO CRUZADO at level 1, LADRÓN at level 1, PROTECCIÓN at level 1, TRUENO at level 1, DANZA LLUVIA at level 35, RUEDA FUEGO at level 51
063 Abra       : DISP. DEMORA at level 1, NIEBLA at level 1, ESPORA at level 1, DÍA DE PAGO at level 1
064 Kadabra    : HOJA AGUDA at level 1, COLMILLO VEN at level 1, MALICIOSO at level 1, PATADA GIRO at level 1, DESTRUCTOR at level 16, DETECCIÓN at level 18, DISP. DEMORA at level 21, INVERSIÓN at level 23, CARÁMBANO at level 25, MANTO ESPEJO at level 30, RABIA at level 33, LÁTIGO at level 36, DAÑO SECRETO at level 43
065 Alakazam   : REFLEJO at level 1, DISP. LODO at level 1, PODER OCULTO at level 1, PSICOATAQUE at level 1, ANILLO ÍGNEO at level 16, EMPUJÓN at level 18, RAPIDEZ at level 21, DESLUMBRAR at level 23, AYUDA at level 25, DOBLEATAQUE at level 30, PSÍQUICO at level 33, PARALIZADOR at level 36, VENGANZA at level 43
066 Machop     : PATADA SALTO at level 1, PUÑO CERTERO at level 1, TERREMOTO at level 1, RUEDA FUEGO at level 1, ESPORA at level 7, PUÑO COMETA at level 13, RASTREO at level 19, DESENROLLAR at level 22, CAPA MÁGICA at level 25, ÁCIDO at level 31, ALIVIO at level 37, HIDROBOMBA at level 40, BOMBA SÓNICA at level 43, MEGAAGOTAR at level 49
067 Machoke    : FRÍO POLAR at level 1, PUÑO COMETA at level 1, ARRAIGO at level 1, PALIZA at level 1, PUÑO FUEGO at level 7, PARALIZADOR at level 13, HIDROCHORRO at level 19, DOBLEBOFETÓN at level 22, PESADILLA at level 25, CONVERSIÓN at level 33, ESPORAGODÓN at level 41, ATRACCIÓN at level 46, RUEDA FUEGO at level 51, SOMNÍFERO at level 59
068 Machamp    : ESFUERZO at level 1, PATADA SALTO at level 1, REMOLINO at level 1, DEMOLICIÓN at level 1, RASTREO at level 7, ONDA VOLTIO at level 13, GRUÑIDO at level 19, RENCOR at level 22, GOLPES FURIA at level 25, ECO METÁLICO at level 33, MEDITACIÓN at level 41, DANZA CAOS at level 46, DESARME at level 51, TINIEBLAS at level 59
069 Bellsprout : DESEO OCULTO at level 1, VENGANZA at level 1, TORNADO at level 1, BRAZO PINCHO at level 1, PERSECUCIÓN at level 6, AGUANTE at level 11, PARANORMAL at level 15, BOMBA HUEVO at level 17, GOLPE at level 19, MASA CÓSMICA at level 23, IMPACTRUENO at level 30, DANZA DRAGÓN at level 37, PERFORADOR at level 45
070 Weepinbell : TORMENTO at level 1, LANZALLAMAS at level 1, SONÁMBULO at level 1, HIDROPULSO at level 1, ARAÑAZO at level 6, DESTRUCTOR at level 11, AGUANTE at level 15, AFILAR at level 17, PAZ MENTAL at level 19, VENGANZA at level 24, TELARAÑA at level 33, LÁTIGO at level 42, BOLA NEBLINA at level 54
071 Victreebel : EMPUJÓN at level 1, ESPORA at level 1, TRITURAR at level 1, PSÍQUICO at level 1
072 Tentacool  : RECICLAJE at level 1, ATAQUE ÓSEO at level 1, PARALIZADOR at level 1, RAYO BURBUJA at level 1, DÍA SOLEADO at level 6, PUÑO TRUENO at level 12, RAYO at level 19, FINTA at level 25, MAGNITUD at level 30, GRUÑIDO at level 36, CORNADA at level 43, V. CORTANTE at level 49
073 Tentacruel : BUCLE ARENA at level 1, PÚAS at level 1, V. CORTANTE at level 1, DESARME at level 1, REFUERZO at level 6, DETECCIÓN at level 12, SALPICADURA at level 19, RESIDUOS at level 25, DOBLE FILO at level 30, LENGÜETAZO at level 38, NIEBLA at level 47, PEDRADA at level 55
074 Geodude    : ANULACIÓN at level 1, RENCOR at level 1, FORTALEZA at level 1, ATAQUE AÉREO at level 1, PIN MISIL at level 6, RIZO DEFENSA at level 11, RESPLANDOR at level 16, RAYO at level 21, COSQUILLAS at level 26, NIEVE POLVO at level 31, GANCHO ALTO at level 36, IMITACIÓN at level 41, ONDA ÍGNEA at level 46
075 Graveler   : DESEO at level 1, RESPLANDOR at level 1, LANZARROCAS at level 1, TERREMOTO at level 1, DEMOLICIÓN at level 6, MAGNITUD at level 11, PICOTAZO VEN at level 16, ONDA VOLTIO at level 21, SUMISIÓN at level 29, CORTEFURIA at level 37, PANTALLAHUMO at level 45, RELAJO at level 53, MOV. SÍSMICO at level 62
076 Golem      : PATADA GIRO at level 1, PANTALLA LUZ at level 1, TIRO VITAL at level 1, PUÑO FUEGO at level 1, PERFORADOR at level 6, ARMAD. ÁCIDA at level 11, CAMELO at level 16, BOMBA SÓNICA at level 21, RESTRICCIÓN at level 29, ALIVIO at level 37, MOV. ESPEJO at level 45, GOLPE at level 53, NIEBLA at level 62
077 Ponyta     : AT. RÁPIDO at level 1, IMAGEN at level 1, ATAQUE ÓSEO at level 1, HUESO PALO at level 1, PEDRADA at level 5, MOV. ESPEJO at level 9, HIPNOSIS at level 14, ENFADO at level 19, GRUÑIDO at level 25, CARÁMBANO at level 31, RAYO CONFUSO at level 38, IMITACIÓN at level 45, DEF. FÉRREA at level 53
078 Rapidash   : VIENTO PLATA at level 1, DESLUMBRAR at level 1, DANZA CAOS at level 1, ULTRAPUÑO at level 1, MEGACUERNO at level 5, RESTRICCIÓN at level 9, SOMNÍFERO at level 14, TRAGAR at level 19, SALPICAR at level 25, ONDA TRUENO at level 31, CABEZAZO at level 38, SILBATO at level 40, RONQUIDO at level 50, PUÑO CERTERO at level 63
079 Slowpoke   : POLUCIÓN at level 1, ATAQUE ARENA at level 1, KINÉTICO at level 1, MEGAPATADA at level 1, HIPERRAYO at level 6, GIRO FUEGO at level 15, COSQUILLAS at level 20, ONDA TRUENO at level 29, LUZ LUNAR at level 34, ATAQUE FURIA at level 43, FUERZA BRUTA at level 48
080 Slowbro    : PUÑO SOMBRA at level 1, DOBLEATAQUE at level 1, ONDA VOLTIO at level 1, PATADA GIRO at level 1, PRESENTE at level 6, DESQUITE at level 15, SONÁMBULO at level 20, GIRO RÁPIDO at level 29, TELETRANSP at level 34, REFUERZO at level 37, AMNESIA at level 46, ATADURA at level 54
081 Magnemite  : POLUCIÓN at level 1, ABSORBER at level 1, HUESO PALO at level 1, PUÑO MAREO at level 1, DANZA PLUMA at level 6, ROBO at level 11, IMAGEN at level 16, AZOTE at level 21, TAJO CRUZADO at level 26, ONDA TRUENO at level 32, AMORTIGUADOR at level 38, BURBUJA at level 44, TRITURAR at level 50
082 Magneton   : LÁTIGO at level 1, CLAVO CAÑÓN at level 1, SOFOCO at level 1, TORNADO at level 1, ALBOROTO at level 6, RABIA at level 11, PUÑO SOMBRA at level 16, IMPACTRUENO at level 21, MANTO ESPEJO at level 26, CHUPAVIDAS at level 35, FUEGO FATUO at level 44, CAMELO at level 53, DÍA SOLEADO at level 62
083 Farfetch’D : AEROCHORRO at level 1, LLANTO FALSO at level 1, PUÑO TRUENO at level 1, PLACAJE at level 1, RAYO CONFUSO at level 6, AGUANTE at level 11, ANULACIÓN at level 16, GIRO RÁPIDO at level 21, SÍNTESIS at level 26, PAT. S. ALTA at level 31, GAS VENENOSO at level 36, FORTALEZA at level 41, TORNADO at level 46
084 Doduo      : TRITURAR at level 1, BOTE at level 1, POLVO VENENO at level 1, TIRO VITAL at level 1, ÁCIDO at level 9, ATRACCIÓN at level 13, RESPLANDOR at level 21, BOMBA HUEVO at level 25, ESPORAGODÓN at level 33, RASTREO at level 37, IMAGEN at level 45
085 Dodrio     : PARALIZADOR at level 1, NIEVE POLVO at level 1, ÁCIDO at level 1, PLANTA FEROZ at level 1, MEGAAGOTAR at level 9, DESEO OCULTO at level 13, GOLPE CABEZA at level 21, RUGIDO at level 25, IMAGEN at level 38, SÍNTESIS at level 47, BARRERA at level 60
086 Seel       : RONQUIDO at level 1, DANZA PLUMA at level 1, ATAQUE AÉREO at level 1, VOZARRÓN at level 1, MASA CÓSMICA at level 9, DERRIBO at level 17, ESCUPIR at level 21, SORPRESA at level 29, PERFORADOR at level 37, PICOTAZO VEN at level 41, FINTA at level 49
087 Dewgong    : ULTRAPUÑO at level 1, DANZA LLUVIA at level 1, ALIVIO at level 1, RUEDA FUEGO at level 1, BRAZO PINCHO at level 9, POLUCIÓN at level 17, PISTOLA AGUA at level 21, GARRA BRUTAL at level 29, GIRO FUEGO at level 34, DESARROLLO at level 42, PRESENTE at level 51, PAZ MENTAL at level 64
088 Grimer     : TELÉPATA at level 1, LEGADO at level 1, ESTALLIDO at level 1, TERREMOTO at level 1, ENCANTO at level 4, RECURRENTE at level 8, CHUPAVIDAS at level 13, METEOROBOLA at level 19, INVERSIÓN at level 26, CONTONEO at level 34, MEDITACIÓN at level 43, TAMBOR at level 53
089 Muk        : SORPRESA at level 1, MANTO ESPEJO at level 1, LUZ LUNAR at level 1, HIDROPULSO at level 1, ATAQUE AÉREO at level 4, DANZA PLUMA at level 8, RESERVA at level 13, PRESENTE at level 19, RECICLAJE at level 26, SUSTITUTO at level 34, VOZARRÓN at level 47, GARRA BRUTAL at level 61
090 Shellder   : MIMÉTICO at level 1, ANILLO ÍGNEO at level 1, BOMBA HUEVO at level 1, TRIATAQUE at level 1, TRUCO at level 9, BOSTEZO at level 17, CORTEFURIA at level 25, AUTODESTRUC at level 33, CANTO at level 41, MOFA at level 49
091 Cloyster   : SILBATO at level 1, CONTONEO at level 1, ELECTROCAÑÓN at level 1, HUESO PALO at level 1, MEGAAGOTAR at level 33, CICLÓN at level 41
092 Gastly     : LANZALLAMAS at level 1, PANTALLAHUMO at level 1, FALSOTORTAZO at level 1, DÍA DE PAGO at level 1, LEGADO at level 8, BESO DULCE at level 13, MOV. ESPEJO at level 16, HOJA MÁGICA at level 21, MALICIOSO at level 28, RONQUIDO at level 33, DISP. LODO at level 36
093 Haunter    : MALDICIÓN at level 1, CORNADA at level 1, ARMAD. ÁCIDA at level 1, FUEGOSAGRADO at level 1, RENCOR at level 8, MEGAPUÑO at level 13, V. CORTANTE at level 16, FRÍO POLAR at level 21, DRAGOALIENTO at level 25, ESCUPIR at level 31, HOJA AFILADA at level 39, HIPERRAYO at level 48
094 Gengar     : TRIATAQUE at level 1, RECUPERACIÓN at level 1, PUÑO HIELO at level 1, SALPICAR at level 1, HIP.COLMILLO at level 8, RELAJO at level 13, GOLPE KARATE at level 16, MOV. SÍSMICO at level 21, BOLA NEBLINA at level 25, MASA CÓSMICA at level 31, CAMELO at level 39, ROBO at level 48
095 Onix       : MOFA at level 1, GOLPE CABEZA at level 1, AVALANCHA at level 1, PLACAJE at level 1, HUESO PALO at level 9, CORNADA at level 13, SONÁMBULO at level 21, TÓXICO at level 25, HUESOMERANG at level 33, ONDA TRUENO at level 37, BOLA NEBLINA at level 45, CAPA MÁGICA at level 49, DESEO OCULTO at level 57
096 Drowzee    : GARRA METAL at level 1, BOSTEZO at level 1, BOMBA SÓNICA at level 1, GIRO RÁPIDO at level 1, PESADILLA at level 10, PISTOLA AGUA at level 18, SUPERDIENTE at level 25, ESFUERZO at level 31, CHIRRIDO at level 36, DESTRUCTOR at level 40, MISMODESTINO at level 43, COLMILLO VEN at level 45
097 Hypno      : AEROCHORRO at level 1, LENGÜETAZO at level 1, REPETICIÓN at level 1, FUERZA BRUTA at level 1, BOFETÓN LODO at level 10, TORBELLINO at level 18, DISP. DEMORA at level 25, GIGADRENADO at level 33, TRUENO at level 40, RIZO DEFENSA at level 49, PODER PASADO at level 55, KINÉTICO at level 60
098 Krabby     : TRIPLEPATADA at level 1, PICOTAZO at level 1, PISOTÓN at level 1, RESIDUOS at level 1, PRESA at level 5, RÁFAGA at level 12, HOJA AGUDA at level 16, SÍNTESIS at level 23, LLAMARADA at level 27, DÍA SOLEADO at level 34, MEGAAGOTAR at level 41, PROTECCIÓN at level 45
099 Kingler    : DANZA DRAGÓN at level 1, HOJA MÁGICA at level 1, VENGANZA at level 1, PLANTA FEROZ at level 1, CABEZAZO at level 5, TORMENTO at level 12, ESQUEMA at level 16, ARRAIGO at level 23, AGILIDAD at level 27, ABSORBER at level 38, DANZA CAOS at level 49, DIVIDE DOLOR at level 57
100 Voltorb    : DRAGOALIENTO at level 1, DESARROLLO at level 1, IMAGEN at level 1, VOZARRÓN at level 1, MAGNITUD at level 8, ANULACIÓN at level 15, RESIDUOS at level 21, ARRAIGO at level 27, ECO METÁLICO at level 32, CICLÓN at level 37, BESO DULCE at level 42, CHAPOTEOLODO at level 46, PATADA BAJA at level 49
101 Electrode  : CHAPOTEOLODO at level 1, MEGACUERNO at level 1, GARRA BRUTAL at level 1, VIENTO HIELO at level 1, POLVO VENENO at level 8, CORTEFURIA at level 15, RUEDA FUEGO at level 21, VENGANZA at level 27, SUPERSÓNICO at level 34, DESLUMBRAR at level 41, AT. RÁPIDO at level 48, RECURRENTE at level 54, PÚAS at level 59
102 Exeggcute  : CLAVO CAÑÓN at level 1, DANZA DRAGÓN at level 1, TELETRANSP at level 1, GIRO RÁPIDO at level 1, ATADURA at level 7, CORTEFURIA at level 13, SOFOCO at level 19, REFUERZO at level 25, IMITACIÓN at level 31, LANZALLAMAS at level 37, BRAZO PINCHO at level 43
103 Exeggutor  : LLANTO FALSO at level 1, DÍA SOLEADO at level 1, CARÁMBANO at level 1, ONDA VOLTIO at level 1, HIDROBOMBA at level 19, GUILLOTINA at level 31
104 Cubone     : COLMILLO VEN at level 1, MOFA at level 1, REDUCCIÓN at level 1, BRAZO PINCHO at level 1, COME SUEÑOS at level 5, TAJO CRUZADO at level 9, ONDA TRUENO at level 13, FRUSTRACIÓN at level 17, OTRA VEZ at level 21, FURIA DRAGÓN at level 25, AGUANTE at level 29, DEF. FÉRREA at level 33, MISMODESTINO at level 37, PODER OCULTO at level 41, MEGAAGOTAR at level 45
105 Marowak    : ESPORAGODÓN at level 1, GARRA DRAGÓN at level 1, LADRÓN at level 1, DEMOLICIÓN at level 1, ANILLO ÍGNEO at level 5, MAGNITUD at level 9, SUSTITUTO at level 13, SUPERSÓNICO at level 17, PUÑO TRUENO at level 21, V. CORTANTE at level 25, DANZA PLUMA at level 32, CAPA MÁGICA at level 39, MEDITACIÓN at level 46, MEGAAGOTAR at level 53, AEROCHORRO at level 61
106 Hitmonlee  : PATADA SALTO at level 1, GIRO FUEGO at level 1, FOCO ENERGÍA at level 1, BRAZO PINCHO at level 1, MEGAPUÑO at level 6, REDUCCIÓN at level 11, TINIEBLAS at level 16, DRAGOALIENTO at level 20, TELETRANSP at level 21, PUÑO COMETA at level 26, DOBLEATAQUE at level 31, DEF. FÉRREA at level 36, CABEZAZO at level 41, REFLEJO at level 46, AVALANCHA at level 51
107 Hitmonchan : DANZA PLUMA at level 1, DAÑO SECRETO at level 1, BOLA NEBLINA at level 1, LADRÓN at level 1, REFUERZO at level 7, MÁS PSIQUE at level 13, EXPLOSIÓN at level 20, CHIRRIDO at level 26, PROTECCIÓN at level 26, HIPNOSIS at level 26, V. CORTANTE at level 32, PISOTÓN at level 38, ANULACIÓN at level 44, BOMBA SÓNICA at level 50
108 Lickitung  : HOJA AGUDA at level 1, REFLEJO at level 1, ATADURA at level 1, CICLÓN at level 1, GOLPE CUERPO at level 7, GOLPE at level 12, ELECTROCAÑÓN at level 18, FRUSTRACIÓN at level 23, DANZA PÉTALO at level 29, DESQUITE at level 34, DANZA DRAGÓN at level 40, DOBLE PATADA at level 45, GOLPE CABEZA at level 51
109 Koffing    : HUESO PALO at level 1, TRUENO at level 1, PSICOONDA at level 1, RAYO BURBUJA at level 1, CAMPANA CURA at level 9, AEROCHORRO at level 17, PARANORMAL at level 21, DESQUITE at level 25, FINTA at level 33, MALICIOSO at level 41, BUCLE ARENA at level 45, RASTREO at level 49
110 Weezing    : LENGÜETAZO at level 1, ALIVIO at level 1, PIN MISIL at level 1, RESIDUOS at level 1, GIGADRENADO at level 9, CAPA MÁGICA at level 17, PROFECÍA at level 21, ESPORA at level 25, AZOTE at level 33, ANTOJO at level 44, LEGADO at level 51, DOBLEATAQUE at level 58
111 Rhyhorn    : PALIZA at level 1, ATAQUE ALA at level 1, REPETICIÓN at level 1, MORDISCO at level 1, EMPUJÓN at level 10, POLVO VENENO at level 15, ONDA ÍGNEA at level 24, RAPIDEZ at level 29, RABIA at level 38, PATADA ÍGNEA at level 43, FOCO ENERGÍA at level 52, ATAQUE AÉREO at level 57
112 Rhydon     : FRÍO POLAR at level 1, BOMBA SÓNICA at level 1, CHISPA at level 1, ESCUPIR at level 1, ONDA VOLTIO at level 10, DOBLE RAYO at level 15, EXCAVAR at level 24, CONTADOR at level 29, SUMISIÓN at level 38, DÍA SOLEADO at level 46, IMPRESIONAR at level 58, RESTRICCIÓN at level 66
113 Chansey    : PUÑO FUEGO at level 1, BRAZO PINCHO at level 1, DESARROLLO at level 1, BUCLE ARENA at level 1, LADRÓN at level 5, DOBLE PATADA at level 9, VEL. EXTREMA at level 13, SUPERSÓNICO at level 17, CANTO at level 23, MOFA at level 29, SOMNÍFERO at level 35, RAYO HIELO at level 41, COME SUEÑOS at level 49, ARRAIGO at level 57
114 Tangela    : SUMISIÓN at level 1, DANZA CAOS at level 1, TINIEBLAS at level 1, ARAÑAZO at level 1, FIJAR BLANCO at level 4, POLUCIÓN at level 10, TIRO VITAL at level 13, TRAGAR at level 19, VOZARRÓN at level 22, AFILAR at level 28, GARRA METAL at level 31, MOFA at level 37, CICLÓN at level 40, TRITURAR at level 46
115 Kangaskhan : LANZALLAMAS at level 1, AUTODESTRUC at level 1, METEOROBOLA at level 1, RAYO AURORA at level 1, AMORTIGUADOR at level 7, FURIA at level 13, BATIDO at level 19, TELARAÑA at level 25, SUPERSÓNICO at level 31, BOMBA SÓNICA at level 37, INVERSIÓN at level 43, LEGADO at level 49
116 Horsea     : ARMAD. ÁCIDA at level 1, RECUPERACIÓN at level 1, HOJA AGUDA at level 1, AT. RÁPIDO at level 1, MISMODESTINO at level 8, HUESOMERANG at level 15, PATADA GIRO at level 22, ENCANTO at level 29, SILBATO at level 36, DESEO OCULTO at level 43, FUERZA BRUTA at level 50
117 Seadra     : DANZA LLUVIA at level 1, AGUA LODOSA at level 1, PODER PASADO at level 1, TRITURAR at level 1, MALDICIÓN at level 8, RESERVA at level 15, REFUGIO at level 22, DESCANSO at level 29, PAT. S. ALTA at level 40, AVALANCHA at level 51, GOLPES FURIA at level 62
118 Goldeen    : SONÁMBULO at level 1, GOLPES FURIA at level 1, ROBO at level 1, PLACAJE at level 1, MEGAAGOTAR at level 10, DANZA ESPADA at level 15, BARRERA at level 24, TRIPLEPATADA at level 29, RÁFAGA at level 38, VENTISCA at level 43, BESO AMOROSO at level 52
119 Seaking    : DEF. FÉRREA at level 1, PESADILLA at level 1, ENFADO at level 1, FUEGOSAGRADO at level 1, RENCOR at level 10, RÁFAGA at level 15, ANULACIÓN at level 24, ESFUERZO at level 29, ATAQUE ARENA at level 41, TERREMOTO at level 49, INVERSIÓN at level 61
120 Staryu     : AIRE AFILADO at level 1, CHAPOTEOLODO at level 1, CHISPA at level 1, TIRO VITAL at level 1, SUPERDIENTE at level 6, IMPRESIONAR at level 10, BOMBA HUEVO at level 15, GUILLOTINA at level 19, DÍA SOLEADO at level 24, TAJO CRUZADO at level 28, RETROCESO at level 33, TRITURAR at level 37, PSICOATAQUE at level 42, CARA SUSTO at level 46
121 Starmie    : HOJA AFILADA at level 1, SUPERSÓNICO at level 1, HOJA AGUDA at level 1, CONFUSIÓN at level 1, TELÉPATA at level 33
122 Mr. Mime   : DOBLE FILO at level 1, RENCOR at level 1, DESENROLLAR at level 1, RAYO AURORA at level 1, ANULACIÓN at level 5, FUERZA BRUTA at level 9, ARMAD. ÁCIDA at level 13, GOLPE CUERPO at level 17, CHAPOTEOLODO at level 21, CONTADOR at level 21, GUILLOTINA at level 25, CUCHILLADA at level 29, DETECCIÓN at level 33, PUÑO COMETA at level 37, RELAJO at level 41, GRUÑIDO at level 45, ABSORBER at level 49, PICOTAZO VEN at level 53
123 Scyther    : ATAQUE FURIA at level 1, MOV. ESPEJO at level 1, DÍA DE PAGO at level 1, VENTISCA at level 1, TRUENO at level 6, ROBO at level 11, PÚAS at level 16, TELÉPATA at level 21, COLA VENENO at level 26, FURIA at level 31, VELO SAGRADO at level 36, PREMONICIÓN at level 41, MASA CÓSMICA at level 46
124 Jynx       : DOBLE EQUIPO at level 1, NIEBLA at level 1, CERCA at level 1, PLANTA FEROZ at level 1, PATADA GIRO at level 9, ATAQUE FURIA at level 13, ESTÍMULO at level 21, RESPLANDOR at level 25, MAGNITUD at level 35, SÍNTESIS at level 41, CORTEFURIA at level 51, CAPA MÁGICA at level 57, RUEDA FUEGO at level 67
125 Electabuzz : DISP. DEMORA at level 1, ATAQUE ARENA at level 1, CONTONEO at level 1, ATAQUE AÉREO at level 1, TORMENTO at level 9, INTERCAMBIO at level 17, LÁTIGO at level 25, DESCANSO at level 36, SALPICAR at level 47, PATADA SALTO at level 58
126 Magmar     : GIRO RÁPIDO at level 1, DEF. FÉRREA at level 1, DOBLEBOFETÓN at level 1, TRUENO at level 1, RESIDUOS at level 7, RÁFAGA at level 13, HUESOMERANG at level 19, PUÑO FUEGO at level 25, GOLPE CABEZA at level 33, PRESA at level 41, MEGACUERNO at level 49, REDUCCIÓN at level 57
127 Pinsir     : RESTRICCIÓN at level 1, OTRA VEZ at level 1, ELECTROCAÑÓN at level 1, PALIZA at level 1, CUCHILLADA at level 7, DEF. FÉRREA at level 13, MOV. ESPEJO at level 19, RABIA at level 25, REFUGIO at level 31, TINIEBLAS at level 37, RELEVO at level 43, AGUANTE at level 49
128 Tauros     : TRIPLEPATADA at level 1, RUGIDO at level 1, ALBOROTO at level 1, PLANTA FEROZ at level 1, MAL DE OJO at level 4, PERFORADOR at level 8, CORPULENCIA at level 13, DÍA SOLEADO at level 19, RAYO BURBUJA at level 26, TAJO CRUZADO at level 34, RESPLANDOR at level 43, HOJA AGUDA at level 53
129 Magikarp   : GARRA METAL at level 1, LÁTIGO CEPA at level 1, ESPORA at level 1, RAYO SOLAR at level 1, CONVERSIÓN2 at level 15, ATAQUE ARENA at level 30
130 Gyarados   : INTERCAMBIO at level 1, DAÑO SECRETO at level 1, DESEO at level 1, DOBLE FILO at level 1, SALPICAR at level 20, CORNADA at level 25, HOJA AFILADA at level 30, CICLÓN at level 35, DESCANSO at level 40, MEGAPATADA at level 45, COME SUEÑOS at level 50, DEF. FÉRREA at level 55
